project,canonical_id,source,cwe,publish_at,cve_id,adv_id,intro_time_verdict,vuln_exists_at_intro_version,manual_review_needed,architecture_type,architecture_confidence,classification_type,primary_module,secondary_modules,category,category_name,module_from_step2_primary,module_from_step2_secondary,module_from_step2_classification_type,input_type,input_subtype,mechanism_type,mechanism_subtype,requires_ai_function,ai_native_subtype,cross_agent,difficulty,confidence,overall_confidence,manual_review_reason,fail_code,fail_reason
openclaw_openclaw,GHSA-rqp8-q22p-5j9q,security_advisories,CWE-285,2026-03-24T17:36:55Z,,GHSA-rqp8-q22p-5j9q,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,证据不足,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,low,,,,
openclaw_openclaw,GHSA-rqpp-rjj8-7wv8,security_advisories,"CWE-269,CWE-862",2026-03-13T04:34:34Z,,GHSA-rqpp-rjj8-7wv8,correct,yes,no,llm_application_platform,medium,matched_existing_module,authorization,"rest_api, authentication",A,传统类型漏洞,authorization,"rest_api, authentication",matched_existing_module,api_input,http_request,auth_bypass,missing_authorization,no,none,no,medium,high,,,,
openclaw_openclaw,GHSA-rv2q-f2h5-6xmg,security_advisories,CWE-863,2026-02-23T00:52:15Z,,GHSA-rv2q-f2h5-6xmg,correct,yes,no,ai_agent_framework,high,matched_existing_module,agent_core,"tool_registry, plugin_loader, rest_api, chat_session",INSUFFICIENT_EVIDENCE,证据不足无法分类,agent_core,"tool_registry, plugin_loader, rest_api, chat_session",matched_existing_module,unknown,unknown,unknown,unknown,uncertain,unknown,uncertain,easy,high,,,,
openclaw_openclaw,GHSA-rv39-79c4-7459,security_advisories,CWE-306,2026-02-14T21:51:13Z,,GHSA-rv39-79c4-7459,correct,yes,no,ai_agent_framework,high,matched_existing_module,webhook_system,authentication,A,传统类型漏洞,webhook_system,authentication,matched_existing_module,api_input,webhook_request,auth_bypass,missing_authentication,no,none,no,easy,high,,,,
openclaw_openclaw,GHSA-rvqr-hrcc-j9vv,security_advisories,,2026-03-24T17:36:46Z,,GHSA-rvqr-hrcc-j9vv,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,low,,,,
openclaw_openclaw,GHSA-rvvf-6vh3-9j43,security_advisories,,2026-03-31T21:51:37Z,,GHSA-rvvf-6vh3-9j43,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,insufficient_evidence,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-rw39-5899-8mxp,security_advisories,"CWE-436,CWE-863",2026-03-12T17:01:23Z,,GHSA-rw39-5899-8mxp,correct,yes,no,ai_agent_framework,high,matched_existing_module,authorization,input_validation,A,传统类型漏洞,authorization,input_validation,matched_existing_module,user_input,text,auth_bypass,interpretation_conflict,no,none,no,medium,medium,,,,
openclaw_openclaw,GHSA-rwj8-p9vq-25gv,security_advisories,CWE-22,2026-02-16T01:40:55Z,,GHSA-rwj8-p9vq-25gv,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,easy,low,,,,
openclaw_openclaw,GHSA-rx3g-mvc3-qfjf,security_advisories,"CWE-22,CWE-59",2026-02-23T00:52:01Z,,GHSA-rx3g-mvc3-qfjf,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,证据不足,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-rxmx-g7hr-8mx4,security_advisories,"CWE-349,CWE-440",2026-04-02T19:21:42Z,,GHSA-rxmx-g7hr-8mx4,correct,yes,no,ai_api_gateway,low,needs_new_module_type,other,"config_loader, logging_system",A,传统类型漏洞,other,"config_loader, logging_system",needs_new_module_type,api_input,server_certificate,improper_validation,certificate_validation_bypass,no,none,no,medium,medium,,,,
openclaw_openclaw,GHSA-rxxp-482v-7mrh,security_advisories,"CWE-400,CWE-770",2026-02-23T00:52:13Z,,GHSA-rxxp-482v-7mrh,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-v2v2-f783-358j,security_advisories,,2026-03-29T03:06:30Z,,GHSA-v2v2-f783-358j,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,N/A,N/A,INSUFFICIENT_EVIDENCE,insufficient_evidence,N/A,N/A,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-v3j7-34xh-6g3w,security_advisories,"CWE-290,CWE-306",2026-02-23T00:52:19Z,,GHSA-v3j7-34xh-6g3w,correct,yes,no,llm_application_platform,low,uncertain_existing_module,authentication,rest_api,A,传统类型漏洞,authentication,rest_api,uncertain_existing_module,insufficient_evidence,insufficient_evidence,auth_bypass,missing_authentication,no,none,no,medium,medium,,,,
openclaw_openclaw,GHSA-v3qc-wrwx-j3pw,security_advisories,CWE-285,2026-03-31T21:46:10Z,,GHSA-v3qc-wrwx-j3pw,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,authorization,authentication,A,传统类型漏洞,authorization,authentication,uncertain_existing_module,insufficient_evidence,insufficient_evidence,auth_bypass,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-v6c6-vqqg-w888,security_advisories,,2026-02-16T00:51:22Z,,GHSA-v6c6-vqqg-w888,correct,yes,no,ai_agent_framework,high,matched_existing_module,agent_core,"tool_execution, retrieval_pipeline, chat_session, rest_api, websocket_server, config_loader, logging_system, plugin_loader, database_orm, message_pipeline, document_ingestion, llm_provider_abstraction",INSUFFICIENT_EVIDENCE,insufficient_evidence,agent_core,"tool_execution, retrieval_pipeline, chat_session, rest_api, websocket_server, config_loader, logging_system, plugin_loader, database_orm, message_pipeline, document_ingestion, llm_provider_abstraction",matched_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,high,,,,
openclaw_openclaw,GHSA-v6x2-2qvm-6gv8,security_advisories,,2026-02-23T00:52:09Z,,GHSA-v6x2-2qvm-6gv8,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-v773-r54f-q32w,security_advisories,,2026-02-15T14:28:34Z,,GHSA-v773-r54f-q32w,correct,yes,no,other,medium,uncertain_existing_module,insufficient_evidence,"chat_session, authentication, rest_api, websocket_server, database_orm, plugin_loader, message_pipeline",A,传统类型漏洞,insufficient_evidence,"chat_session, authentication, rest_api, websocket_server, database_orm, plugin_loader, message_pipeline",uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-v865-p3gq-hw6m,security_advisories,CWE-288,2026-03-03T04:14:18Z,,GHSA-v865-p3gq-hw6m,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-v892-hwpg-jwqp,security_advisories,CWE-22,2026-02-15T23:35:00Z,,GHSA-v892-hwpg-jwqp,correct,yes,no,ai_agent_framework,low,uncertain_existing_module,input_validation,tool_execution,B,AI功能实现+传统方式,input_validation,tool_execution,uncertain_existing_module,user_input,chat_message,path_traversal,insufficient_validation,yes,direct_prompt_injection,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-v8cg-4474-49v8,security_advisories,CWE-863,2026-02-26T22:40:38Z,,GHSA-v8cg-4474-49v8,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,,,,
openclaw_openclaw,GHSA-v8qf-fr4g-28p2,security_advisories,CWE-863,2026-04-21T20:37:20Z,,GHSA-v8qf-fr4g-28p2,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,insufficient_evidence,unknown,unknown,auth_bypass,unknown,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-v8wv-jg3q-qwpq,security_advisories,,2026-03-29T03:06:36Z,,GHSA-v8wv-jg3q-qwpq,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-vc32-h5mq-453v,security_advisories,,2026-04-08T05:33:45Z,,GHSA-vc32-h5mq-453v,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,low,,,,
openclaw_openclaw,GHSA-vcx4-4qxg-mfp4,security_advisories,"CWE-307,CWE-521",2026-03-26T19:56:53Z,,GHSA-vcx4-4qxg-mfp4,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,insufficient_evidence,user_input,authentication_credentials,auth_bypass,brute_force_and_weak_password_policy,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-vffc-f7r7-rx2w,security_advisories,CWE-77,2026-02-21T10:42:33Z,,GHSA-vffc-f7r7-rx2w,correct,yes,no,llm_application_platform,low,uncertain_existing_module,tool_execution,"code_sandbox, input_validation",A,传统类型漏洞,tool_execution,"code_sandbox, input_validation",uncertain_existing_module,unknown,unknown,injection,command_injection,uncertain,none,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-vfg3-pqpq-93m4,security_advisories,CWE-863,2026-03-24T17:37:07Z,,GHSA-vfg3-pqpq-93m4,correct,yes,no,agent_runtime_platform,high,matched_existing_module,input_validation,"message_pipeline, tool_execution, authentication",A,传统类型漏洞,input_validation,"message_pipeline, tool_execution, authentication",matched_existing_module,user_input,message_reaction,auth_bypass,credential_leak_in_response,no,none,no,easy,high,,,,
openclaw_openclaw,GHSA-vfp4-8x56-j7c5,security_advisories,,2026-04-16T15:19:11Z,,GHSA-vfp4-8x56-j7c5,correct,yes,no,llm_application_platform,high,uncertain_existing_module,other,N/A,C,AI场景新漏洞模式,other,N/A,uncertain_existing_module,unknown,unknown,unknown,unknown,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-vfw7-6rhc-6xxg,security_advisories,CWE-426,2026-03-31T21:46:13Z,,GHSA-vfw7-6rhc-6xxg,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,N/A,N/A,INSUFFICIENT_EVIDENCE,insufficient_evidence,N/A,N/A,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-vhwf-4x96-vqx2,security_advisories,CWE-367,2026-03-11T00:06:14Z,,GHSA-vhwf-4x96-vqx2,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,race_condition,time_of_check_time_of_use,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-vj3g-5px3-gr46,security_advisories,CWE-22,2026-02-21T10:34:11Z,,GHSA-vj3g-5px3-gr46,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,A,传统类型漏洞,insufficient_evidence,none,uncertain_existing_module,user_input,insufficient_evidence,injection,path_traversal,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-vjp8-wprm-2jw9,security_advisories,CWE-863,2026-02-26T22:40:32Z,,GHSA-vjp8-wprm-2jw9,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,证据不足,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-vjx8-8p7h-82gr,security_advisories,,2026-03-31T21:45:51Z,,GHSA-vjx8-8p7h-82gr,correct,yes,no,ai_agent_framework,high,uncertain_existing_module,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,insufficient_evidence,low,,,,
openclaw_openclaw,GHSA-vmhq-cqm9-6p7q,security_advisories,CWE-863,2026-03-13T04:34:37Z,,GHSA-vmhq-cqm9-6p7q,correct,yes,no,llm_application_platform,low,uncertain_existing_module,authorization,"authentication, api_key_management",A,传统类型漏洞,authorization,"authentication, api_key_management",uncertain_existing_module,uncertain,uncertain,auth_bypass,insufficient_access_control,no,none,no,easy,low,,,,
openclaw_openclaw,GHSA-vmqr-rc7x-3446,security_advisories,"CWE-15,CWE-78",2026-02-23T00:52:00Z,,GHSA-vmqr-rc7x-3446,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-vpj2-69hf-rppw,security_advisories,CWE-306,2026-03-02T05:45:59Z,,GHSA-vpj2-69hf-rppw,correct,yes,no,llm_application_platform,high,matched_existing_module,websocket_server,"chat_session, message_pipeline",A,传统类型漏洞,websocket_server,"chat_session, message_pipeline",matched_existing_module,user_input,websocket_connection,auth_bypass,missing_authentication,no,none,no,medium,high,,,,
openclaw_openclaw,GHSA-vqvg-86cc-cg83,security_advisories,CWE-862,2026-03-27T15:52:18Z,,GHSA-vqvg-86cc-cg83,correct,yes,no,llm_application_platform,high,uncertain_existing_module,authorization,insufficient_evidence,A,传统类型漏洞,authorization,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,auth_bypass,missing_authorization,uncertain,none,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-vqx8-9xxw-f2m7,security_advisories,"CWE-294,CWE-863",2026-02-24T05:27:15Z,,GHSA-vqx8-9xxw-f2m7,correct,yes,no,llm_application_platform,low,uncertain_existing_module,authentication,authorization,A,传统类型漏洞,authentication,authorization,uncertain_existing_module,api_input,insufficient_evidence,auth_bypass,insufficient_evidence,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-vr5g-mmx7-h897,security_advisories,,2026-04-08T05:33:38Z,,GHSA-vr5g-mmx7-h897,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-vr7j-g7jv-h5mp,security_advisories,"CWE-276,CWE-732",2026-03-14T06:08:20Z,,GHSA-vr7j-g7jv-h5mp,correct,yes,no,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,no,none,uncertain,easy,low,,,,
